282	0
283	1
284	0
285	0
286	0
287	0
288	1
289	0
290	1
291	1
292	0
293	0
294	1
295	1
296	1
297	0
298	0
299	0
300	0
301	1
302	0
303	0
304	0
305	0
306	1
307	1
308	0
309	0
310	0
311	1
312	1
313	0
314	0
315	1
316	0
317	0
318	1
319	1
320	0
321	0
322	0
323	1
324	0
325	0
326	1
327	1
328	0
329	0
330	0
331	1
332	1
333	0
334	0
335	0
336	0
337	0
338	1
339	0
340	0
341	1
342	0
343	0
344	0
345	0
346	1
347	1
348	0
349	1
350	0
351	1
352	1
353	0
354	1
355	0
356	0
357	0
358	0
359	0
360	0
361	0
362	0
363	0
364	0
365	0
366	1
367	1
368	0
369	0
370	0
371	0
372	0
373	0
374	0
375	0
376	0
377	0
378	0
379	1
380	1
381	0
382	1
383	0
384	0
385	0
386	1
387	0
388	1
389	1
390	0
391	1
392	1
393	0
394	1
395	1
396	0
397	0
398	1
399	1
400	0
401	0
402	0
403	1
404	1
405	0
406	1
407	1
408	0
409	1
410	0
411	0
412	0
413	0
414	1
415	0
416	0
417	0
418	1
419	1
420	1
421	0
422	1
423	0
424	0
425	0
426	1
427	0
428	0
429	1
430	0
431	0
432	0
433	1
434	0
435	0
436	0
437	1
438	0
439	1
440	1
441	0
442	0
443	0
444	0
445	0
446	0
447	1
448	1
449	0
450	0
451	1
452	0
453	0
454	0
455	1
456	0
457	1
458	0
459	0
460	0
461	1
462	0
463	1
464	1
465	0
466	0
467	0
468	0
469	0
470	1
471	0
472	1
473	1
474	0
475	0
476	0
477	0
478	1
479	0
480	1
481	1
482	0
483	0
484	0
485	1
486	0
487	0
488	1
489	0
490	0
491	0
492	1
493	1
494	0
495	0
496	1
497	0
498	1
499	0
500	0
501	1
502	1
503	0
504	1
505	1
506	0
507	0
508	0
509	0
510	0
511	0
512	0
513	0
514	0
515	1
516	0
517	0
518	0
519	1
520	1
521	0
522	1
523	1
524	0
525	1
526	0
527	0
528	0
529	1
530	1
531	0
532	0
533	0
534	0
535	1
536	0
537	0
538	0
539	0
540	0
541	0
542	0
543	0
544	0
545	0
546	0
547	0
548	1
549	0
550	1
551	0
552	0
553	0
554	1
555	1
556	0
557	0
558	0
559	0
560	0
561	0
562	0
563	0
564	0
565	1
566	1
567	1
568	1
569	1
570	1
571	0
572	0
573	1
574	0
575	1
576	1
577	0
578	0
579	1
580	0
581	0
582	1
583	0
584	0
585	1
586	0
587	0
588	1
589	0
590	0
591	0
592	0
593	0
594	1
595	0
596	1
597	0
598	0
599	1
600	0
601	0
602	0
603	1
604	0
605	0
606	0
607	0
608	1
609	0
610	1
611	0
612	0
613	1
614	0
615	1
616	0
617	1
618	0
619	0
620	0
621	1
622	1
623	1
624	1
625	0
626	0
627	0
628	0
629	1
630	0
631	1
632	0
633	1
634	0
635	0
636	0
637	0
638	0
639	0
640	0
641	0
642	0
643	1
644	1
645	1
646	0
647	0
648	0
649	1
650	0
651	0
652	1
653	1
654	0
655	0
656	1
657	0
658	1
659	0
660	0
661	0
662	0
663	1
664	0
665	0
666	1
667	0
668	1
669	0
670	1
671	1
672	0
673	0
674	0
675	1
676	0
677	0
678	0
679	0
680	0
681	1
682	0
683	0
684	1
685	0
686	1
687	0
688	0
689	0
690	0
691	1
692	1
693	0
694	1
695	1
696	1
697	0
698	0
699	1
700	0
701	0
702	0
703	0
704	0
705	0
706	0
707	1
708	0
709	0
710	0
711	0
712	0
713	0
714	0
715	0
716	1
717	0
718	0
719	0
720	0
721	1
722	0
723	0
724	0
725	1
726	1
727	0
728	1
729	0
730	1
731	1
732	1
733	0
734	0
735	0
736	0
737	0
738	1
739	0
740	1
741	1
742	0
743	1
744	0
745	0
746	1
747	0
748	0
749	0
750	0
751	0
752	1
753	0
754	0
755	0
756	0
757	0
758	0
759	1
760	0
761	0
762	1
763	0
764	1
765	0
766	0
767	0
768	1
769	1
770	1
771	1
772	0
773	0
774	0
775	0
776	0
777	0
778	0
779	0
780	0
781	0
782	1
783	1
784	0
785	1
786	0
787	0
788	0
789	1
790	0
791	0
792	1
793	0
794	0
795	1
796	0
797	0
798	1
799	1
800	0
801	0
802	1
803	0
804	0
805	0
806	1
807	0
808	0
809	0
810	0
811	1
812	0
813	0
814	0
815	1
816	0
817	0
818	1
819	0
820	1
821	1
822	1
823	1
824	1
825	1
826	1
827	1
828	0
